anio_nacimiento,area_salud,departamento,municipio,codigo_municipio,num_dosis,sexo,n_vacunados,poblacion
2011,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,1a.,Masculino,1,243
2011,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,2a.,Masculino,0,243
2012,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,1a.,Masculino,0,254
2012,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,2a.,Masculino,0,254
2013,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,1a.,Masculino,0,267
2013,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,2a.,Masculino,0,267
2014,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,1a.,Masculino,15,255
2015,QUETZALTENANGO,QUETZALTENANGO,GENOVA,921,1a.,Masculino,107,557
2006,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,190
2006,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,190
2007,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,116
2007,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,116
2008,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,135
2008,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,135
2009,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,119
2009,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,119
2010,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,164
2010,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,164
2011,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,154
2011,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,154
2012,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,144
2012,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,144
2013,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,0,147
2013,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,2a.,Masculino,0,147
2014,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,9,147
2015,QUETZALTENANGO,QUETZALTENANGO,HUITAN,915,1a.,Masculino,22,212
2006,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,162
2006,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,162
2007,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,309
2007,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,309
2008,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,289
2008,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,289
2009,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,273
2009,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,273
2010,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,297
2010,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,297
2011,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,311
2011,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,311
2012,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,365
2012,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,365
2013,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,0,331
2013,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,2a.,Masculino,0,331
2014,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,1,379
2015,QUETZALTENANGO,QUETZALTENANGO,LA ESPERANZA,923,1a.,Masculino,19,256
2006,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,293
2006,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,293
2007,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,352
2007,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,352
2008,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,310
2008,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,310
2009,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,328
2009,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,328
2010,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,317
2010,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,317
2011,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,380
2011,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,380
2012,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,369
2012,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,369
2013,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,0,359
2013,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,2a.,Masculino,0,359
2014,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,2,378
2015,QUETZALTENANGO,QUETZALTENANGO,OLINTEPEQUE,903,1a.,Masculino,25,391
2006,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,1,262
2006,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,262
2007,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,8018
2007,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,8018
2008,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,7030
2008,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,7030
2009,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,6543
2009,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,6543
2010,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,6611
2010,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,6611
2011,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,6971
2011,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,6971
2012,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,7138
2012,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,7138
2013,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,0,7095
2013,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,2a.,Masculino,0,7095
2014,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,1,7124
2015,QUETZALTENANGO,QUETZALTENANGO,PALESTINA DE LOS ALTOS,924,1a.,Masculino,43,314
2006,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,4,1685
2006,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,0,1685
2007,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,5,181
2007,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,4,181
2008,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,3,173
2008,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,4,173
2009,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,5,169
2009,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,1,169
2010,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,4,178
2010,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,1,178
2011,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,4,179
2011,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,1,179
2012,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,2,209
2012,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,1,209
2013,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,3,213
2013,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,2a.,Masculino,2,213
2014,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,72,201
2015,QUETZALTENANGO,QUETZALTENANGO,QUETZALTENANGO,901,1a.,Masculino,185,2152
2006,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,170
2006,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,170
2007,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,308
2007,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,308
2008,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,269
2008,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,269
2009,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,264
2009,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,264
2010,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,1,295
2010,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,1,295
2011,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,285
2011,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,285
2012,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,357
2012,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,357
2013,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,0,347
2013,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,2a.,Masculino,0,347
2014,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,6,347
2015,QUETZALTENANGO,QUETZALTENANGO,SALCAJA,902,1a.,Masculino,13,241
2006,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,335
2006,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,335
2007,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,103
2007,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,103
2008,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,87
2008,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,87
2009,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,73
2009,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,73
2010,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,85
2010,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,85
2011,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,92
2011,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,1,92
2012,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,111
2012,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,111
2013,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,0,87
2013,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,2a.,Masculino,0,87
2014,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,9,126
2015,QUETZALTENANGO,QUETZALTENANGO,SAN CARLOS SIJA,904,1a.,Masculino,29,335
2006,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,1,113
2006,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,1,113
2007,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,395
2007,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,395
2008,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,369
2008,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,369
2009,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,371
2009,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,371
2010,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,352
2010,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,352
2011,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,401
2011,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,401
2012,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,394
2012,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,394
2013,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,390
2013,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,2a.,Masculino,0,390
2014,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,0,409
2015,QUETZALTENANGO,QUETZALTENANGO,SAN FRANCISCO LA UNION,918,1a.,Masculino,13,99
2006,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,719
2006,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,719
2007,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,54
2007,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,54
2008,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,68
2008,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,68
2009,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,61
2009,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,61
2010,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,75
2010,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,1,75
2011,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,74
2011,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,74
2012,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,64
2012,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,64
2013,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,0,90
2013,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,2a.,Masculino,0,90
2014,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,1,68
2015,QUETZALTENANGO,QUETZALTENANGO,SAN JUAN OSTUNCALCO,909,1a.,Masculino,83,870
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,301
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,301
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,136
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,136
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,153
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,153
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,168
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,168
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,155
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,155
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,190
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,190
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,196
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,196
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,0,168
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,2a.,Masculino,0,168
2014,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,12,156
2015,QUETZALTENANGO,QUETZALTENANGO,SAN MARTIN SACATEPEQUEZ,912,1a.,Masculino,63,436
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,51
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,51
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,194
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,194
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,199
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,199
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,196
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,196
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,240
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,240
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,277
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,277
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,306
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,306
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,300
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,2a.,Masculino,0,300
2014,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,0,201
2015,QUETZALTENANGO,QUETZALTENANGO,SAN MATEO,910,1a.,Masculino,1,68
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,98
2006,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,98
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,685
2007,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,685
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,747
2008,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,747
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,799
2009,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,799
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,782
2010,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,782
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,811
2011,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,811
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,955
2012,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,955
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,0,903
2013,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,2a.,Masculino,0,903
2014,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,2,877
2015,QUETZALTENANGO,QUETZALTENANGO,SAN MIGUEL SIGÜILA,908,1a.,Masculino,15,97
2006,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,97
2006,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,97
2007,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,323
2007,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,323
2008,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,352
2008,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,352
2009,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,355
2009,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,355
2010,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,312
2010,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,312
2011,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,344
2011,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,344
2012,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,356
2012,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,356
2013,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,351
2013,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,2a.,Masculino,0,351
2014,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,0,328
2015,QUETZALTENANGO,QUETZALTENANGO,SIBILIA,905,1a.,Masculino,8,94
2006,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,140
2006,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,140
2007,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,712
2007,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,712
2008,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,687
2008,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,687
2009,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,678
2009,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,678
2010,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,664
2010,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,664
2011,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,737
2011,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,737
2012,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,636
2012,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,636
2013,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,633
2013,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,2a.,Masculino,0,633
2014,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,0,615
2015,QUETZALTENANGO,QUETZALTENANGO,ZUNIL,916,1a.,Masculino,17,147
2006,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,0,175
2006,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,0,175
2007,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,0,3768
2007,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,1,3768
2008,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,1,3803
2008,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,0,3803
2009,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,0,3646
2009,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,0,3646
2010,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,0,3895
2010,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,0,3895
2011,QUICHE,QUICHE,CANILLA,1418,1a.,Masculino,0,3961
2011,QUICHE,QUICHE,CANILLA,1418,2a.,Masculino,0,3961
